deflection,time
13.2,1606153590.690245
13.2,1606153596.561245
13.2,1606153602.613245
13.2,1606153608.720245
13.2,1606153614.653245
13.2,1606153620.705245
13.2,1606153626.598245
13.2,1606153632.888245
13.2,1606153638.724245
13.2,1606153644.687245
13.2,1606153650.630245
13.2,1606153656.681245
13.2,1606153662.750245
13.2,1606153668.575245
13.2,1606153674.626245
13.2,1606153680.682245
13.2,1606153686.560245
13.2,1606153692.611245
13.2,1606153698.567245
13.2,1606153704.619245
13.2,1606153710.680245
13.2,1606153716.736245
13.2,1606153722.576245
13.2,1606153728.648245
13.2,1606153734.709245
13.2,1606153740.552245
13.2,1606153746.668245
13.2,1606153752.546245
13.2,1606153758.607245
13.2,1606153764.715245
13.2,1606153770.658245
13.2,1606153776.713245
13.2,1606153782.762245
13.2,1606153788.581245
13.2,1606153794.643245
13.2,1606153800.690245
13.2,1606153806.593245
13.2,1606153812.596245
13.2,1606153818.662245
13.2,1606153824.727245
13.2,1606153830.656245
13.2,1606153836.725245
13.2,1606153842.564245
13.2,1606153848.679245
13.2,1606153854.736245
13.2,1606153860.664245
13.2,1606153866.728245
13.2,1606153872.570245
13.2,1606153878.625245
13.2,1606153884.561245
13.2,1606153890.672245
13.2,1606153896.609245
13.2,1606153902.944245
13.2,1606153908.774245
13.2,1606153914.585245
13.2,1606153920.636245
13.2,1606153926.553245
13.2,1606153932.610245
13.2,1606153938.603245
13.2,1606153944.649245
13.2,1606153950.704245
13.2,1606153956.757245
13.2,1606153962.709245
13.2,1606153968.549245
13.2,1606153974.608245
13.2,1606153980.666245
13.2,1606153986.731245
13.2,1606153992.709245
13.2,1606153998.543245
13.2,1606154004.594245
13.2,1606154010.656245
13.2,1606154016.594245
13.2,1606154022.880245
13.2,1606154028.764245
13.2,1606154034.617245
13.2,1606154040.666245
13.2,1606154046.713245
13.2,1606154052.648245
13.2,1606154058.697245
13.2,1606154064.749245
13.2,1606154070.637245
13.2,1606154076.686245
13.2,1606154082.618245
13.2,1606154088.681245
13.2,1606154094.566245
13.2,1606154100.626245
13.2,1606154106.736245
13.2,1606154112.548245
13.2,1606154118.604245
13.2,1606154124.591245
13.2,1606154130.704245
13.2,1606154136.560245
13.2,1606154142.610245
13.2,1606154148.715245
13.2,1606154154.652245
13.2,1606154160.596245
13.2,1606154166.709245
13.2,1606154172.639245
13.2,1606154178.687245
13.2,1606154184.744245
13.2,1606154190.594245
13.2,1606154196.651245
13.2,1606154202.599245
13.2,1606154208.660245
13.2,1606154214.603245
13.2,1606154220.649245
13.2,1606154226.743245
13.2,1606154232.677245
13.2,1606154238.732245
13.2,1606154244.564245
13.2,1606154250.622245
13.2,1606154256.688245
13.2,1606154262.554245
13.2,1606154268.714245
13.2,1606154274.597245
13.2,1606154280.651245
13.2,1606154286.713245
13.2,1606154292.554245
13.2,1606154298.669245
13.2,1606154304.604245
13.2,1606154310.659245
13.2,1606154316.731245
13.2,1606154322.567245
13.2,1606154328.628245
13.2,1606154334.691245
13.2,1606154340.753245
13.2,1606154346.640245
13.2,1606154352.709245
13.2,1606154358.656245
13.2,1606154364.703245
13.2,1606154370.591245
13.2,1606154376.664245
13.2,1606154382.710245
13.2,1606154388.762245
13.2,1606154394.565245
13.2,1606154400.729245
13.2,1606154406.563245
13.2,1606154412.546245
13.2,1606154418.603245
13.2,1606154424.674245
13.2,1606154430.609245
13.2,1606154436.722245
13.2,1606154442.559245
13.2,1606154448.621245
13.2,1606154454.689245
13.2,1606154460.760245
13.2,1606154466.549245
13.2,1606154472.649245
13.2,1606154478.761245
13.2,1606154484.874245
13.2,1606154490.706245
13.2,1606154497.275245
13.2,1606154502.636245
13.2,1606154508.759245
13.2,1606154514.594245
13.2,1606154520.744245
13.2,1606154526.726245
13.2,1606154532.704245
13.2,1606154538.689245
13.2,1606154544.574245
13.2,1606154550.627245
13.2,1606154556.663245
13.2,1606154562.713245
13.2,1606154568.601245
13.2,1606154574.718245
13.2,1606154580.653245
13.2,1606154586.711245
13.2,1606154592.559245
13.2,1606154598.563245
13.2,1606154604.658245
13.2,1606154610.713245
13.2,1606154616.660245
13.2,1606154622.724245
13.2,1606154622.724245
13.2,1606154622.724245
13.2,1606154622.724245
13.2,1606154628.668245
13.2,1606154634.562245
13.2,1606154640.615245
13.2,1606154646.681245
13.2,1606154652.736245
13.1,1606154658.582245
13.2,1606154664.695245
13.2,1606154670.750245
13.2,1606154676.571245
13.2,1606154682.625245
13.2,1606154688.726245
13.2,1606154694.715245
13.2,1606154700.544245
13.2,1606154706.705245
13.2,1606154712.759245
13.2,1606154718.564245
13.2,1606154724.615245
13.2,1606154730.663245
13.2,1606154736.707245
13.2,1606154742.757245
13.2,1606154748.583245
13.2,1606154754.624245
13.2,1606154754.624245
13.2,1606154754.624245
13.2,1606154754.624245
13.2,1606154760.561245
13.2,1606154766.615245
13.2,1606154772.660245
13.2,1606154778.704245
13.2,1606154784.752245
13.2,1606154790.593245
13.2,1606154796.752245
13.2,1606154802.680245
13.2,1606154808.614245
13.2,1606154814.709245
13.2,1606154820.601245
13.2,1606154826.653245
13.2,1606154832.603245
13.2,1606154832.603245
13.2,1606154832.603245
13.2,1606154832.603245
13.2,1606154838.706245
13.2,1606154844.549245
13.2,1606154850.606245
13.2,1606154856.656245
13.2,1606154862.709245
13.2,1606154862.709245
13.2,1606154862.709245
13.2,1606154862.709245
13.2,1606154868.769245
13.2,1606154874.566245
13.2,1606154880.612245
13.2,1606154886.667245
13.2,1606154892.561245
13.2,1606154898.664245
13.2,1606154904.711245
13.2,1606154910.542245
13.2,1606154916.596245
13.2,1606154922.575245
13.2,1606154928.678245
13.2,1606154934.661245
13.2,1606154940.711245
13.2,1606154946.597245
13.2,1606154952.651245
13.2,1606154958.720245
13.2,1606154964.575245
13.2,1606154970.629245
13.2,1606154976.784245
13.2,1606154982.613245
13.2,1606154988.668245
13.2,1606154995.004245
13.2,1606155000.577245
13.2,1606155006.641245
13.2,1606155012.558245
13.2,1606155018.714245
13.2,1606155024.546245
13.2,1606155030.599245
13.2,1606155036.720245
13.2,1606155042.547245
13.2,1606155048.706245
13.2,1606155054.541245
13.2,1606155060.646245
13.2,1606155066.633245
13.2,1606155072.562245
13.2,1606155078.624245
13.2,1606155084.680245
13.2,1606155090.726245
13.2,1606155096.560245
13.2,1606155102.895245
13.2,1606155108.626245
13.1,1606155114.679245
13.2,1606155120.728245
13.2,1606155126.618245
13.2,1606155132.644245
13.2,1606155138.674245
13.2,1606155144.621245
13.2,1606155150.675245
13.2,1606155156.568245
13.2,1606155162.724245
13.2,1606155168.546245
13.2,1606155174.597245
13.2,1606155180.644245
13.2,1606155186.695245
13.2,1606155192.747245
13.2,1606155198.574245
13.2,1606155204.626245
13.2,1606155210.683245
13.2,1606155216.735245
13.2,1606155222.723245
13.2,1606155228.780245
13.2,1606155234.586245
13.2,1606155240.732245
13.2,1606155246.554245
13.2,1606155252.607245
13.2,1606155258.651245
13.2,1606155264.595245
13.2,1606155270.652245
13.2,1606155276.720245
13.2,1606155282.648245
13.2,1606155288.590245
13.2,1606155294.746245
13.2,1606155300.587245
13.2,1606155306.696245
13.2,1606155312.770245
13.2,1606155318.834245
13.2,1606155324.668245
13.2,1606155330.967245
13.2,1606155336.557245
13.2,1606155342.759245
13.2,1606155348.696245
13.2,1606155354.745245
13.2,1606155360.574245
13.2,1606155366.617245
13.2,1606155372.667245
13.2,1606155372.667245
13.2,1606155372.667245
13.2,1606155378.713245
13.2,1606155384.703245
13.2,1606155390.542245
13.2,1606155396.605245
13.2,1606155402.657245
13.2,1606155408.712245
13.2,1606155414.541245
13.2,1606155420.640245
13.2,1606155426.689245
13.2,1606155432.622245
13.2,1606155438.659245
13.2,1606155444.709245
13.2,1606155450.755245
13.2,1606155456.595245
13.2,1606155462.652245
13.2,1606155468.591245
13.2,1606155474.648245
13.2,1606155480.756245
13.2,1606155486.556245
13.2,1606155492.673245
13.2,1606155498.685245
13.2,1606155504.580245
13.2,1606155510.570245
13.2,1606155516.629245
13.2,1606155522.699245
13.2,1606155528.745245
13.2,1606155528.745245
13.2,1606155528.745245
13.2,1606155528.745245
13.2,1606155534.563245
13.2,1606155540.618245
13.2,1606155546.555245
13.2,1606155552.607245
13.2,1606155558.752245
13.2,1606155564.571245
13.2,1606155570.551245
13.2,1606155576.603245
13.2,1606155582.664245
13.2,1606155588.781245
13.2,1606155594.668245
13.2,1606155600.774245
13.2,1606155606.678245
13.2,1606155612.564245
13.2,1606155618.626245
13.2,1606155624.580245
13.2,1606155630.602245
13.2,1606155636.582245
13.2,1606155642.623245
13.2,1606155648.680245
13.2,1606155654.738245
13.2,1606155660.681245
13.2,1606155666.734245
13.2,1606155672.541245
13.2,1606155678.594245
13.2,1606155684.747245
13.2,1606155690.861245
13.2,1606155696.786245
13.2,1606155702.640245
13.2,1606155708.578245
13.2,1606155714.638245
13.2,1606155720.749245
13.2,1606155726.726245
13.2,1606155732.575245
13.2,1606155738.679245
13.2,1606155744.710245
13.2,1606155750.755245
13.2,1606155756.577245
13.2,1606155762.631245
13.2,1606155768.687245
13.2,1606155774.673245
13.2,1606155780.844245
13.2,1606155786.541245
13.2,1606155792.870245
13.2,1606155798.631245
13.2,1606155804.684245
13.2,1606155810.731245
13.2,1606155816.560245
13.2,1606155822.664245
13.2,1606155828.675245
13.2,1606155834.656245
13.2,1606155840.730245
13.2,1606155846.614245
13.2,1606155852.667245
13.2,1606155858.734245
13.2,1606155864.556245
13.2,1606155870.721245
13.2,1606155876.756245
13.2,1606155882.641245
13.2,1606155888.748245
13.2,1606155894.809245
13.2,1606155900.741245
13.2,1606155906.550245
13.2,1606155912.586245
13.2,1606155918.642245
13.2,1606155924.700245
13.2,1606155930.679245
13.2,1606155936.615245
13.2,1606155942.721245
13.2,1606155948.653245
13.2,1606155954.704245
13.2,1606155960.551245
13.2,1606155966.611245
13.2,1606155972.715245
13.2,1606155978.654245
13.2,1606155984.720245
13.2,1606155990.575245
13.2,1606155996.683245
13.2,1606156002.706245
13.2,1606156009.088245
13.2,1606156014.667245
13.2,1606156020.724245
13.2,1606156026.564245
13.2,1606156032.623245
13.2,1606156032.623245
13.2,1606156032.623245
13.2,1606156032.623245
13.2,1606156038.602245
13.2,1606156044.667245
13.2,1606156050.726245
13.2,1606156056.664245
13.2,1606156062.723245
13.2,1606156068.553245
13.2,1606156074.656245
13.2,1606156080.640245
13.2,1606156086.691245
13.2,1606156092.754245
13.2,1606156098.593245
13.2,1606156104.659245
13.2,1606156110.725245
13.2,1606156110.725245
13.2,1606156110.725245
13.2,1606156110.725245
13.2,1606156116.568245
13.2,1606156122.636245
13.2,1606156128.613245
13.1,1606156134.674245
13.2,1606156140.729245
13.2,1606156146.540245
13.2,1606156152.695245
13.2,1606156158.758245
13.2,1606156164.639245
13.2,1606156170.701245
13.2,1606156176.725245
13.2,1606156182.606245
13.2,1606156188.715245
13.2,1606156194.650245
13.2,1606156200.669245
13.2,1606156206.741245
13.2,1606156212.577245
13.2,1606156218.630245
13.2,1606156224.688245
13.2,1606156224.688245
13.2,1606156224.688245
13.2,1606156224.688245
13.2,1606156230.745245
13.2,1606156236.596245
13.2,1606156242.619245
13.2,1606156248.731245
13.2,1606156254.788245
13.2,1606156260.692245
13.2,1606156266.743245
13.2,1606156272.580245
13.2,1606156278.638245
13.2,1606156284.747245
13.2,1606156290.582245
13.2,1606156296.645245
13.2,1606156302.712245
13.2,1606156308.544245
13.2,1606156314.590245
13.2,1606156320.638245
13.2,1606156326.691245
13.2,1606156332.751245
13.2,1606156338.595245
13.2,1606156344.546245
13.2,1606156350.617245
13.2,1606156356.549245
13.2,1606156362.605245
13.2,1606156368.660245
13.2,1606156374.640245
13.2,1606156380.904245
13.2,1606156386.734245
13.2,1606156392.607245
13.2,1606156398.658245
13.2,1606156404.605245
13.1,1606156410.663245
13.2,1606156416.599245
13.2,1606156422.697245
13.2,1606156428.732245
13.2,1606156434.567245
13.2,1606156440.671245
13.2,1606156446.723245
13.2,1606156452.714245
13.2,1606156458.548245
13.2,1606156464.609245
13.2,1606156470.670245
13.2,1606156476.566245
13.2,1606156482.633245
13.2,1606156488.740245
13.2,1606156494.812245
13.2,1606156500.698245
13.2,1606156506.557245
13.2,1606156512.612245
13.2,1606156518.667245
13.2,1606156524.728245
13.2,1606156530.557245
13.2,1606156536.608245
13.2,1606156542.656245
13.2,1606156548.733245
13.2,1606156554.567245
13.2,1606156560.729245
13.2,1606156566.566245
13.2,1606156572.689245
13.2,1606156578.748245
13.2,1606156584.614245
13.2,1606156590.669245
13.2,1606156596.724245
13.2,1606156602.607245
13.2,1606156608.721245
13.2,1606156614.568245
13.2,1606156620.727245
13.2,1606156626.553245
13.2,1606156632.603245
13.2,1606156638.716245
13.2,1606156645.051245
13.2,1606156650.738245
13.2,1606156656.572245
13.2,1606156662.678245
13.2,1606156668.641245
13.2,1606156674.682245
13.2,1606156680.728245
13.2,1606156686.561245
13.2,1606156692.758245
13.2,1606156698.585245
13.2,1606156704.650245
13.2,1606156710.642245
13.2,1606156716.706245
13.2,1606156722.547245
13.2,1606156728.541245
13.2,1606156734.653245
13.2,1606156740.634245
13.2,1606156746.682245
13.2,1606156752.734245
13.2,1606156758.697245
13.2,1606156764.757245
13.2,1606156770.648245
13.2,1606156776.699245
13.2,1606156782.749245
13.2,1606156788.686245
13.2,1606156794.743245
13.2,1606156800.677245
13.2,1606156806.690245
13.2,1606156812.595245
13.2,1606156818.652245
13.2,1606156824.697245
13.2,1606156830.748245
13.2,1606156836.583245
13.2,1606156842.633245
13.2,1606156848.694245
13.2,1606156854.590245
13.2,1606156860.801245
13.2,1606156866.861245
13.2,1606156872.587245
13.2,1606156878.643245
13.2,1606156884.575245
13.2,1606156890.734245
13.2,1606156896.568245
13.2,1606156902.724245
13.2,1606156908.557245
13.2,1606156914.669245
13.2,1606156920.730245
13.2,1606156926.664245
13.2,1606156932.550245
13.2,1606156938.602245
13.2,1606156944.711245
13.2,1606156944.711245
13.2,1606156944.711245
13.2,1606156944.711245
13.2,1606156950.543245
13.2,1606156956.602245
13.2,1606156962.631245
13.2,1606156968.671245
13.2,1606156974.723245
13.2,1606156980.557245
13.2,1606156986.615245
13.2,1606156992.679245
13.2,1606156998.787245
13.2,1606157004.599245
13.2,1606157010.652245
13.2,1606157016.701245
13.2,1606157022.755245
13.2,1606157028.685245
13.2,1606157034.621245
13.2,1606157040.731245
13.2,1606157040.731245
13.2,1606157040.731245
13.2,1606157040.731245
13.2,1606157046.667245
13.2,1606157052.724245
13.2,1606157058.557245
13.2,1606157064.599245
13.2,1606157070.650245
13.2,1606157076.695245
13.2,1606157082.578245
13.2,1606157088.637245
13.2,1606157094.676245
13.2,1606157100.572245
13.2,1606157106.724245
13.2,1606157112.568245
13.2,1606157118.611245
13.2,1606157124.661245
13.2,1606157130.712245
13.2,1606157136.692245
13.2,1606157142.551245
13.2,1606157148.621245
13.2,1606157154.685245
13.2,1606157160.668245
13.2,1606157166.556245
13.2,1606157172.593245
13.2,1606157178.642245
13.2,1606157184.745245
13.2,1606157190.639245
13.2,1606157196.706245
13.2,1606157202.590245
13.2,1606157208.648245
13.2,1606157214.696245
13.2,1606157220.625245
13.2,1606157226.677245
13.2,1606157232.734245
13.2,1606157238.717245
13.2,1606157244.549245
13.2,1606157250.605245
13.2,1606157256.662245
13.2,1606157262.715245
13.2,1606157269.159245
13.2,1606157274.770245
13.2,1606157280.615245
13.2,1606157286.665245
13.2,1606157292.714245
13.2,1606157298.609245
13.2,1606157298.609245
13.2,1606157298.609245
13.2,1606157298.609245
13.2,1606157304.737245
13.2,1606157310.613245
13.2,1606157316.724245
13.2,1606157322.658245
13.2,1606157328.627245
13.2,1606157334.731245
13.2,1606157340.666245
13.2,1606157346.700245
13.2,1606157352.754245
13.2,1606157358.587245
13.2,1606157364.645245
13.2,1606157370.616245
13.2,1606157376.664245
13.2,1606157382.717245
13.2,1606157388.870245
13.2,1606157394.741245
13.2,1606157400.784245
13.2,1606157406.584245
13.2,1606157412.629245
13.2,1606157418.731245
13.2,1606157424.675245
13.2,1606157430.733245
13.2,1606157430.733245
13.2,1606157430.733245
13.2,1606157430.733245
13.2,1606157436.552245
13.2,1606157442.604245
13.2,1606157448.619245
13.2,1606157454.659245
13.2,1606157460.706245
13.2,1606157466.546245
13.2,1606157466.546245
13.2,1606157466.546245
13.2,1606157466.546245
13.2,1606157472.542245
13.2,1606157478.599245
13.2,1606157484.704245
13.2,1606157490.673245
13.2,1606157496.620245
13.2,1606157502.551245
13.2,1606157508.612245
13.2,1606157514.762245
13.2,1606157520.618245
13.2,1606157526.681245
13.2,1606157532.661245
13.2,1606157538.551245
13.2,1606157544.703245
13.2,1606157550.684245
13.2,1606157556.722245
13.2,1606157562.657245
13.2,1606157568.711245
13.2,1606157574.542245
13.2,1606157580.601245
13.2,1606157586.708245
13.2,1606157592.541245
